vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Particular Garnacha Viñas Centenarias 2018|Garnacha Viñas Centenarias|2018|Cariñena|Particular|Grenache.|Grenache.|14.35|3.0521991|4.5386767|1.8506174|2.7393026|2284|4.1|white
Astrales Ribera del Duero 2019|Ribera del Duero|2019|Ribera del Duero|Astrales|Tinto de Ribera del Duero|Tempranillo|26.9|3.6893446|3.9304833|1.9449638|3.5983522|7971|4.1|white
Tarón Reserva 2016|Reserva|2016|Rioja Alta|Tarón|Tinto de Rioja|Tempranillo, Graciano, Garnacha|10.7|3.6982417|3.8991272|1.6912391|3.76066|1869|4.0|white
Viña Pedrosa La Navilla 2017|La Navilla|2017|Ribera del Duero|Viña Pedrosa|Tinto de Ribera del Duero|Tempranillo|32.5|3.7366405|3.9957533|1.5853207|3.5795605|4416|4.1|white
Sinforiano Tinto Reserva 2016|Tinto Reserva|2016|Cigales|Sinforiano|Tempranillo|Tempranillo|18.0|2.934936|4.214808|1.5753205|3.7198718|193|4.2|white
Más Que Vinos La Plazuela 2018|La Plazuela|2018|Castilla|Más Que Vinos|Tinto|Grenache., Tempranillo|36.9|3.1395574|4.067735|1.8091872|3.2284842|1610|4.3|white
Can Ràfols dels Caus Caus Lubis 2004|Caus Lubis|2004|Penedès|Can Ràfols dels Caus|Merlot|Merlot|46.81|2.4014452|3.8847177|1.3947508|2.6692526|712|4.2|white
Marques de Tomares Rioja Reserva 2016|Rioja Reserva|2016|Rioja|Marques de Tomares|Tinto de Rioja|Tempranillo, Graciano, Garnacha|17.05|3.4156969|3.9116082|1.7250872|3.7461681|2670|4.0|white
Celler de L'Era Mim 2013|Mim|2013|Montsant|Celler de L'Era|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|26.5|3.6522954|4.495992|1.7349027|3.6471205|187|4.2|white
Territorio Luthier Lara O 2018|Lara O|2018|Ribera del Duero|Territorio Luthier|Tinto de Ribera del Duero|Tempranillo|28.0|3.514915|3.7862597|2.0254653|3.5771482|1634|4.1|white
Arzuaga Ribera del Duero Crianza 2021|Ribera del Duero Crianza|2021|Ribera del Duero|Arzuaga|Tinto de Ribera del Duero|Tempranillo|20.45|3.6381025|3.9105937|1.8802222|3.5277731|45439|4.2|white
Altún La Cicatera Garnacha 2022|La Cicatera Garnacha|2022|Rioja|Altún|Tinto de Rioja|Tempranillo, Graciano, Garnacha|29.25|3.2059548|3.7185678|1.346784|3.153367|184|4.2|white
Baigorri De Garage Rioja 2017|De Garage Rioja|2017|Rioja|Baigorri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|32.9|3.728128|3.8358626|1.7230511|3.9645996|3259|4.1|white
Bodegas Diaz Bayo Nuestro 20 Meses 2015|Nuestro 20 Meses|2015|Ribera del Duero|Bodegas Diaz Bayo|Tinto de Ribera del Duero|Tempranillo|19.9|3.1779013|4.118123|1.5479214|3.675863|650|4.2|white
Marqués de Riscal Reserva XR 2019|Reserva XR|2019|Rioja|Marqués de Riscal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.99|3.3543274|3.671998|1.9856665|3.5187476|5810|4.3|white
Oxer Wines Suzzane Rioja 2020|Suzzane Rioja|2020|Rioja|Oxer Wines|Tinto de Rioja|Tempranillo, Graciano, Garnacha|42.32|3.5935962|4.0318437|1.5442079|3.5800498|1413|4.2|white
Autòcton Celler Mas Vilella 2017|Mas Vilella|2017|Cataluña|Autòcton Celler|Cabernet Sauvignon|Cabernet Sauvignon|25.95|3.421399|3.6220667|1.7789803|3.016923|1104|3.8|white
Cillar de Silos Torresilo Ribera del Duero 2020|Torresilo Ribera del Duero|2020|Ribera del Duero|Cillar de Silos|Tinto de Ribera del Duero|Tempranillo|33.85|3.787632|4.0545397|1.8823782|3.5625432|2541|4.2|white
Sei Solo Preludio 2021|Preludio|2021|Ribera del Duero|Sei Solo|Tinto de Ribera del Duero|Tempranillo|27.85|3.6112947|4.0021815|1.8276092|3.602604|4612|4.2|white
Oller del Mas Càndia 2020|Càndia|2020|Cataluña|Oller del Mas|Tinto|Grenache., Tempranillo|24.2|3.1546898|3.1106617|1.7168452|2.538338|175|4.2|white
Clos Galena Galena 2019|Galena|2019|Priorato|Clos Galena|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|23.95|3.4006777|4.6419234|1.7594444|3.4552803|3653|4.2|white
Bodegas Frontonio Parcela La Cerqueta Garnacha 2021|Parcela La Cerqueta Garnacha|2021|Valdejalón|Bodegas Frontonio|Grenache.|Grenache.|49.75|3.4141257|3.5462935|1.8117484|2.626853|173|4.2|white
VALENCISO Rioja Reserva 2017|Rioja Reserva|2017|Rioja|VALENCISO|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.5|3.7381732|3.8010182|1.709523|3.7304714|13806|4.1|white
Bodegas Frontonio Parcela La Cerqueta Garnacha 2020|Parcela La Cerqueta Garnacha|2020|Valdejalón|Bodegas Frontonio|Grenache.|Grenache.|49.75|3.4141257|3.5462935|1.8117484|2.626853|173|4.2|white
Finca Nueva Gran Reserva 2010|Gran Reserva|2010|Rioja|Finca Nueva|Tinto de Rioja|Tempranillo, Graciano, Garnacha|21.5|3.6667705|3.7199795|2.0056474|3.691898|811|4.2|white
Enrique Mendoza Las Quebradas Monastrell 2019|Las Quebradas Monastrell|2019|Alicante|Enrique Mendoza|Monastrell|Monastrell|19.33|3.538388|3.5791905|1.8170749|4.211911|1855|4.1|white
Sangenís I Vaqué Coranya 2014|Coranya|2014|Priorato|Sangenís I Vaqué|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|29.95|3.3609374|4.5862556|1.6220899|3.1242754|889|4.2|white
Pago Los Balancines Barbas de gata 2017|Barbas de gata|2017|Extremadura|Pago Los Balancines|Grenache.|Grenache.|30.78|3.3608983|4.291437|1.2773653|2.9541318|249|4.2|white
Portal del Priorat Clos del Portal Somni 2017|Clos del Portal Somni|2017|Priorato|Portal del Priorat|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|33.03|3.4035437|4.751267|1.8927191|3.328745|1979|4.2|white
Áster El Espino 2020|El Espino|2020|Ribera del Duero|Áster|Tinto de Ribera del Duero|Tempranillo|31.05|3.3281693|3.6810656|2.36306|3.1719127|205|4.2|white
Acustic Celler Braó Vinyes Velles de 60 Ans 2019|Braó Vinyes Velles de 60 Ans|2019|Montsant|Acustic Celler|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|22.15|3.473175|4.363904|2.010949|3.2101169|3716|4.1|white
Sínodo Vitivinícola Sinodo Raposeras 2021|Sinodo Raposeras|2021|Rioja|Sínodo Vitivinícola|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.9|3.1199718|3.8582911|1.7270029|3.7737818|160|4.2|white
La Legua Edición Limitada 50 Veranos 2015|Edición Limitada 50 Veranos|2015|Vino de España|La Legua|Tempranillo|Tempranillo|19.8|3.1172588|4.0215735|1.7567005|3.742284|158|4.2|white
Sonsierra Perfume de Sonsierra 2015|Perfume de Sonsierra|2015|Rioja Alta|Sonsierra|Tinto de Rioja|Tempranillo, Graciano, Garnacha|27.9|3.534633|4.017838|1.9683355|3.758187|1105|4.1|white
Bodegas Olarra Cerro Añon Reserva Rioja 2019|Cerro Añon Reserva Rioja|2019|Rioja|Bodegas Olarra|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.5|3.7411616|3.9599693|1.5862825|3.7475257|14345|4.0|white
Los Aguilares Pago El Espino 2021|Pago El Espino|2021|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|19.5|3.1497233|3.810038|1.8618379|2.8727338|6791|4.1|white
Dehesa de Luna Purgapecados 2018|Purgapecados|2018|Castilla|Dehesa de Luna|Cabernet Sauvignon|Cabernet Sauvignon|35.95|3.815924|4.6932063|1.9095653|3.805054|146|4.2|white
Pujanza La Paul 2019|La Paul|2019|Rioja|Pujanza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.5|3.797267|4.0007424|1.3514061|4.136809|147|4.2|white
Paco Garcia Beautiful Things 2015|Beautiful Things|2015|Rioja|Paco Garcia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.89|3.7598078|3.9824193|1.6919333|3.6982994|537|4.0|white
Enrique Mendoza Santa Rosa 2021|Santa Rosa|2021|Alicante|Enrique Mendoza|Tinto|Grenache., Tempranillo|20.49|3.1882582|3.8099568|1.856645|3.0498908|6292|4.1|white
Clos Pons Pla del Tet 2020|Pla del Tet|2020|Costers del Segre|Clos Pons|Syrah|Shiraz/Syrah|23.85|3.2066667|4.1412783|1.3979452|3.441461|133|4.2|white
Dominio do Bibei Lacima 2019|Lacima|2019|Ribeira Sacra|Dominio do Bibei|Mencía|Mencía|38.6|3.585966|3.2975528|1.5624278|2.9745624|1788|4.1|white
Bodegas Reyes Teofilo Reyes Ribera Del Duero 15 Meses Tradición Familiar 2021|Teofilo Reyes Ribera Del Duero 15 Meses Tradición Familiar|2021|Ribera del Duero|Bodegas Reyes|Tinto de Ribera del Duero|Tempranillo|17.0|3.6379154|3.8136995|1.7437595|3.629565|2619|4.1|white
Viña Pedrosa La Navilla 2018|La Navilla|2018|Ribera del Duero|Viña Pedrosa|Tinto de Ribera del Duero|Tempranillo|36.0|3.7366405|3.9957533|1.5853207|3.5795605|4416|4.1|white
Edetària Finca La Genuïna 2018|Finca La Genuïna|2018|Terra Alta|Edetària|Grenache.|Grenache.|39.3|2.9736667|4.444637|1.8238788|2.9234245|129|4.2|white
Hispano Suizas Bobos Finca Casa la Borracha 2021|Bobos Finca Casa la Borracha|2021|Utiel-Requena|Hispano Suizas|Tinto|Grenache., Tempranillo|28.5|3.1769538|3.8250077|2.0282836|2.8274097|5208|4.2|white
Luis Alegre Parcela No. 5 2018|Parcela No. 5|2018|Rioja|Luis Alegre|Tinto de Rioja|Tempranillo, Graciano, Garnacha|16.95|3.652286|3.7899091|1.8711717|3.7328694|1658|4.0|white
Bodegas Valdemar Inspiración Balcón de Pilatos Maturana 2019|Inspiración Balcón de Pilatos Maturana|2019|Rioja|Bodegas Valdemar|Tinto de Rioja|Tempranillo, Graciano, Garnacha|23.95|3.5249267|3.8305192|1.5094439|3.6830332|640|4.2|white
Castell d'Encus Thalarn 2018|Thalarn|2018|Costers del Segre|Castell d'Encus|Syrah|Shiraz/Syrah|37.95|3.2082078|3.733366|1.6433939|3.6248693|2472|4.1|white
Sierra Cantabria Gran Reserva 2015|Gran Reserva|2015|Rioja|Sierra Cantabria|Tinto de Rioja|Tempranillo, Graciano, Garnacha|32.5|3.6636405|3.7817795|1.6274033|3.7772596|3497|4.0|white
Matsu El Viejo 2021|El Viejo|2021|Toro|Matsu|Tinto de Toro|Tempranillo|36.15|2.7017856|4.408111|1.7252318|3.3717089|17596|4.3|white
Bodega Sommos Colección Syrah 2018|Colección Syrah|2018|Somontano|Bodega Sommos|Syrah|Shiraz/Syrah|24.31|3.0489066|4.0665593|1.9636012|3.6484568|412|4.3|white
Clos Figueras Font de la Figuera Tinto 2019|Font de la Figuera Tinto|2019|Priorato|Clos Figueras|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|33.0|3.5011425|4.700683|1.6369504|3.3347094|2945|4.0|white
Quinta de la Quietud Reserva Tinto 2018|Reserva Tinto|2018|Toro|Quinta de la Quietud|Tinto de Toro|Tempranillo|23.1|3.0355873|4.3749695|1.3611314|3.7352219|1067|4.2|white
Selección Lucendo Corambres MC 2022|Corambres MC|2022|Castilla|Selección Lucendo|Tempranillo|Tempranillo|8.9|3.2683153|4.156416|1.4099283|3.3618999|118|4.2|white
Castell d'Encus Acusp 2019|Acusp|2019|Costers del Segre|Castell d'Encus|Tinto|Grenache., Tempranillo|39.89|3.2744274|3.187342|1.6814606|2.748902|2707|4.1|white
Bodega Bideona Samaniego (S4MG0) 2020|Samaniego (S4MG0)|2020|Rioja Alavesa|Bodega Bideona|Tinto de Rioja|Tempranillo, Graciano, Garnacha|28.5|3.709593|3.9202788|1.6946896|4.0082655|117|4.2|white
Carlos Moro Finca Valmediano Tinta de Toro 16 Meses Barrica 2014|Finca Valmediano Tinta de Toro 16 Meses Barrica|2014|Toro|Carlos Moro|Tinto de Toro|Tempranillo|30.8|2.7035308|4.279053|1.4212031|3.358639|344|4.0|white
El Mas de l'A Lo Noir 2021|Lo Noir|2021|Priorato|El Mas de l'A|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|31.5|2.6816807|4.107059|1.4407563|3.0801682|115|4.2|white
Arizcuren Solo Mazuelo 2018|Solo Mazuelo|2018|Rioja|Arizcuren|Tinto de Rioja|Tempranillo, Graciano, Garnacha|27.5|3.747941|3.942506|1.6289465|3.8346553|738|4.0|white
Hacienda López de Haro Selección de 30 Barricas 2010|Selección de 30 Barricas|2010|Rioja|Hacienda López de Haro|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.25|3.7764544|4.160909|1.6378486|3.9401515|112|4.2|white
Pago de Vallegarcía Vallegarcía Syrah 2021|Vallegarcía Syrah|2021|Castilla|Pago de Vallegarcía|Syrah|Shiraz/Syrah|25.31|3.0089476|4.027605|1.7199638|3.4818714|3175|4.1|white
Clos d'Agon Catalunya Valmaña 2018|Catalunya Valmaña|2018|Cataluña|Clos d'Agon|Tinto|Grenache., Tempranillo|40.06|2.9985619|3.8905396|1.7356448|2.9260566|892|4.1|white
Josep Grau Viticultor La Florens 2021|La Florens|2021|Montsant|Josep Grau Viticultor|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|26.9|3.4975185|3.6763332|1.8747038|3.343741|730|4.1|white
Bodega Pirineos Cuvée Marboré 2020|Cuvée Marboré|2020|Somontano|Bodega Pirineos|Tinto|Grenache., Tempranillo|18.5|2.9327066|3.4858716|2.6205506|3.2070644|110|4.2|white
Torre de Oña Martelo Reserva 2019|Martelo Reserva|2019|Rioja|Torre de Oña|Tinto de Rioja|Tempranillo, Graciano, Garnacha|25.8|3.6666255|3.7538354|1.7768422|3.6340997|2018|4.2|white
Bodegas Abadía de San Quirce M9 2020|M9|2020|Ribera del Duero|Bodegas Abadía de San Quirce|Tinto de Ribera del Duero|Tempranillo|35.9|3.69371|4.090578|1.5528809|3.7032511|1032|4.2|white
Castillo Perelada Finca Malaveïna 2021|Finca Malaveïna|2021|Empordà|Castillo Perelada|Tinto|Grenache., Tempranillo|22.3|3.029937|3.9850194|1.791732|3.0390675|8145|4.2|white
Dominio do Bibei Lacima 2017|Lacima|2017|Ribeira Sacra|Dominio do Bibei|Mencía|Mencía|38.6|3.585966|3.2975528|1.5624278|2.9745624|1788|4.1|white
Adega Ponte da Boga Capricho de Merenzao 2017|Capricho de Merenzao|2017|Ribeira Sacra|Adega Ponte da Boga|Tinto|Grenache., Tempranillo|23.65|3.2015276|3.094365|1.807661|2.6670618|700|4.0|white
Las Moradas de San Martín Libro Once. Las Luces 2011|Libro Once. Las Luces|2011|Madrid|Las Moradas de San Martín|Grenache.|Grenache.|33.9|3.060458|4.110229|1.8091604|2.8387787|164|4.2|white
Celler Piñol Mather Teresina Selecció Vinyes Velles 2019|Mather Teresina Selecció Vinyes Velles|2019|Terra Alta|Celler Piñol|Tinto|Grenache., Tempranillo|28.5|3.0826735|3.8922787|2.3428016|3.0556796|1443|4.2|white
Montecastro Reserva 2019|Reserva|2019|Ribera del Duero|Montecastro|Tinto de Ribera del Duero|Tempranillo|26.98|3.7042403|4.0576015|2.107784|3.4629896|1107|4.2|white
Bodegas San Román Garnacha 2020|Garnacha|2020|Toro|Bodegas San Román|Tinto de Toro|Tempranillo|44.9|3.002765|4.1787553|2.1231797|3.0610137|107|4.2|white
Dosterras Montsant 2017|Montsant|2017|Montsant|Dosterras|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|23.5|3.3541567|4.0115156|1.7784638|3.3521287|732|4.0|white
Bodegas San Román Garnacha 2021|Garnacha|2021|Toro|Bodegas San Román|Tinto de Toro|Tempranillo|44.7|3.002765|4.1787553|2.1231797|3.0610137|107|4.2|white
Celler Piñol Finca Morenillo 2013|Finca Morenillo|2013|Tarragona|Celler Piñol|Tinto|Grenache., Tempranillo|45.72|3.18268|3.6972485|1.952722|3.0063014|586|4.2|white
Olivardots Flor d'Empordà 2019|Flor d'Empordà|2019|Empordà|Olivardots|Tinto|Grenache., Tempranillo|34.96|2.6719844|3.8818676|2.0352142|3.0347083|103|4.2|white
Bodegas Amaren Garnacha 2019|Garnacha|2019|Rioja|Bodegas Amaren|Tinto de Rioja|Tempranillo, Graciano, Garnacha|39.9|3.3310695|4.12984|1.4433156|3.2206953|102|4.2|white
La Vicalanda Reserva 2018|Reserva|2018|Rioja|La Vicalanda|Tinto de Rioja|Tempranillo, Graciano, Garnacha|22.9|3.6608326|3.877844|1.7667427|3.6670027|8905|4.0|white
Viña Pedrosa Reserva 2019|Reserva|2019|Ribera del Duero|Viña Pedrosa|Tinto de Ribera del Duero|Tempranillo|31.9|3.805981|3.9183931|1.8245001|3.6589699|5220|4.1|white
El Vínculo Paraje La Golosa Gran Reserva 2016|Paraje La Golosa Gran Reserva|2016|La Mancha|El Vínculo|Tempranillo|Tempranillo|35.33|2.6365266|4.3211756|1.8875878|3.6257026|1327|4.1|white
Viña Somoza Taté S 2021|Taté S|2021|Valdeorras|Viña Somoza|Tinto|Grenache., Tempranillo|41.5|3.4714336|3.5103679|1.2109191|2.918309|101|4.2|white
Izarbe Reserva Vendimia Seleccionada (Selección) 2014|Reserva Vendimia Seleccionada (Selección)|2014|Rioja|Izarbe|Tinto de Rioja|Tempranillo, Graciano, Garnacha|23.5|3.7637517|3.9108071|1.6582966|3.7992208|1069|4.1|white
Dehesa del Carrizal Cabernet Sauvignon 2021|Cabernet Sauvignon|2021|Dehesa del Carrizal|Dehesa del Carrizal|Cabernet Sauvignon|Cabernet Sauvignon|16.95|3.4147592|4.5815105|1.6452597|3.6571107|2702|4.0|white
Clos Galena Red Blend 2018|Red Blend|2018|Priorato|Clos Galena|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|39.95|3.4886|4.4972076|1.9623982|3.318988|1781|4.2|white
Dominio Fournier Reserva 2019|Reserva|2019|Ribera del Duero|Dominio Fournier|Tinto de Ribera del Duero|Tempranillo|34.15|3.7111962|4.0257874|1.338998|3.9045503|532|4.3|white
Figuero Milagros de Figuero 2017|Milagros de Figuero|2017|Ribera del Duero|Figuero|Tinto de Ribera del Duero|Tempranillo|36.96|3.658954|3.9771078|1.8052104|3.3926618|777|4.3|white
San Cobate San Cucufate Monasterio 2018|San Cucufate Monasterio|2018|Ribera del Duero|San Cobate|Tinto de Ribera del Duero|Tempranillo|42.5|3.2787752|3.6803534|2.4256654|3.1616607|298|4.2|white
Ukan Senderos de UKAN 2020|Senderos de UKAN|2020|Rioja Alavesa|Ukan|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.15|3.6897283|3.702557|1.5291182|3.7531335|573|4.1|white
Marqués de Griñon Graciano 2014|Graciano|2014|Dominio de Valdepusa|Marqués de Griñon|Tinto|Grenache., Tempranillo|30.7|3.1193566|3.9813135|1.933741|3.0618844|863|4.1|white
Pujanza La Paul 2017|La Paul|2017|Rioja|Pujanza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|31.75|3.797267|4.0007424|1.3514061|4.136809|147|4.2|white
Cuentaviñas Garnacha 2020|Garnacha|2020|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|46.75|3.473962|4.0458493|1.8065408|3.4565406|195|4.3|white
Pagos del Moncayo Prados Colección Garnacha 2021|Prados Colección Garnacha|2021|Campo de Borja|Pagos del Moncayo|Grenache.|Grenache.|14.9|3.1663983|4.4593215|2.1138172|2.8556626|1196|3.9|white
Carmelo Rodero Ribera del Duero Viñas de Valtarreña 2019|Ribera del Duero Viñas de Valtarreña|2019|Ribera del Duero|Carmelo Rodero|Tinto de Ribera del Duero|Tempranillo|49.35|3.8987286|3.795339|1.8902541|4.0224576|92|4.2|white
Valdemonjas Entre Palabras 2018|Entre Palabras|2018|Ribera del Duero|Valdemonjas|Tinto de Ribera del Duero|Tempranillo|22.6|3.7773218|3.6623256|1.9392406|3.5306304|796|4.0|white
Pazo de la Cuesta Mencia 2021|Mencia|2021|Ribeira Sacra|Pazo de la Cuesta|Mencía|Mencía|18.5|3.4370992|3.2661831|2.324504|3.4189312|91|4.2|white
Quinta Sardonia QS 2019|QS|2019|Castilla y León|Quinta Sardonia|Tinto|Grenache., Tempranillo|39.95|3.0293815|4.0222893|1.9294894|3.029177|7087|4.2|white
Bodegas de Occidente Gran Buche Tempranillo 2017|Gran Buche Tempranillo|2017|Extremadura|Bodegas de Occidente|Tempranillo|Tempranillo|21.0|3.1412501|4.5622797|2.4875734|4.1102943|89|4.2|white
Cote Entrevinos Cote Granuja 2019|Cote Granuja|2019|Castilla y León|Cote Entrevinos|Tempranillo|Tempranillo|36.0|3.1918309|4.090986|1.675446|3.7130046|166|4.2|white
Alonso & Pedrajo Suañé Tinto Reserva 2017|Suañé Tinto Reserva|2017|Rioja|Alonso & Pedrajo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|25.9|3.6378257|3.5962522|1.8838978|3.449539|349|4.2|white
Bodegas Mas Alta Artigas 2021|Artigas|2021|Priorato|Bodegas Mas Alta|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|22.94|3.4252627|4.6411343|1.8459276|3.2827141|7430|4.1|white
Bodegas Antonio Serrano Etiqueta Negra 2019|Etiqueta Negra|2019|Castilla|Bodegas Antonio Serrano|Tinto|Grenache., Tempranillo|15.8|3.0855222|3.4470148|2.6773133|3.2023883|87|4.2|white
Murviedro Sericis Cepas Viejas Monastrell 2019|Sericis Cepas Viejas Monastrell|2019|Valencia|Murviedro|Monastrell|Monastrell|11.9|3.2430627|3.8868904|2.1456716|3.4320438|7506|4.1|white
Convento San Francisco Selección Especial 2018|Selección Especial|2018|Ribera del Duero|Convento San Francisco|Tinto de Ribera del Duero|Tempranillo|42.6|3.28812|4.027728|2.0394256|3.4389818|85|4.2|white
Habla Nº31 2022|Nº31|2022|Extremadura|Habla|Tempranillo|Tempranillo|27.5|2.7388887|3.8720636|1.6961905|3.5836508|85|4.2|white
Rosum Cepas Viejas 2015|Cepas Viejas|2015|Toro|Rosum|Tinto de Toro|Tempranillo|22.15|3.0973625|3.8584614|2.0375824|3.4382417|85|4.2|white
Vizcarra Ribera del Duero Torralvo 2020|Ribera del Duero Torralvo|2020|Ribera del Duero|Vizcarra|Tinto de Ribera del Duero|Tempranillo|34.75|3.6684656|4.0842633|1.9372439|3.7542903|1423|4.2|white
Cámbrico Rufete Granito El Pocito 2015|Rufete Granito El Pocito|2015|Vino de España|Cámbrico|Tinto|Grenache., Tempranillo|47.33|3.1833751|4.0429997|1.6566666|3.3353336|83|4.2|white
Ànima Negra AN/2 2022|AN/2|2022|Mallorca|Ànima Negra|Tinto|Grenache., Tempranillo|18.9|3.017466|3.6825979|1.7156897|2.7789013|23976|4.0|white
Pago Los Balancines Haragán Reserva Especial 2018|Haragán Reserva Especial|2018|Ribera del Guadiana|Pago Los Balancines|Tinto|Grenache., Tempranillo|28.96|3.2155898|3.915695|1.7904489|3.5129404|1285|4.2|white
Ànima Negra Àn 2021|Àn|2021|Mallorca|Ànima Negra|Tinto|Grenache., Tempranillo|39.91|3.1098168|3.705665|1.7104814|2.9616146|6465|4.2|white
Finca Valpiedra Petra de Valpiedra Garnacha 2018|Petra de Valpiedra Garnacha|2018|Rioja|Finca Valpiedra|Tinto de Rioja|Tempranillo, Graciano, Garnacha|38.9|3.3356514|4.3252435|1.3947226|3.2657871|331|4.2|white
Parés Baltà Garnatxa Hisenda Miret 2020|Garnatxa Hisenda Miret|2020|Penedès|Parés Baltà|Grenache.|Grenache.|26.9|3.1284223|4.465479|1.8543315|2.9322436|1772|4.1|white
Leda Viñas Viejas Tempranillo 2019|Viñas Viejas Tempranillo|2019|Castilla y León|Leda|Tempranillo|Tempranillo|31.31|2.7990515|4.341466|1.688108|3.661393|2668|4.1|white
Jaro Chafandin 2019|Chafandin|2019|Ribera del Duero|Jaro|Tinto de Ribera del Duero|Tempranillo|23.92|3.804505|3.9296446|1.7677158|3.6839116|2812|4.2|white
Viña Salceda Rioja Reserva Conde De La Salceda 2018|Rioja Reserva Conde De La Salceda|2018|Rioja|Viña Salceda|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.5|3.584866|3.8423917|1.5068914|3.612627|1992|4.1|white
Avancia Nobleza Old Vines Mencia 2019|Nobleza Old Vines Mencia|2019|Valdeorras|Avancia|Mencía|Mencía|32.95|3.5113955|2.9386046|1.8788372|2.7302325|78|4.2|white
Jean Leon Vinya La Scala Gran Reserva Cabernet Sauvignon 2016|Vinya La Scala Gran Reserva Cabernet Sauvignon|2016|Penedès|Jean Leon|Cabernet Sauvignon|Cabernet Sauvignon|41.81|3.4129117|4.7398415|1.7969455|3.6826005|2576|4.2|white
