vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Gramona Pinoteamo 2018|Pinoteamo|2018|Penedès|Gramona|White|Pinot Noir, Pinot Gris, Pinot Blanc|17.9|3.0|3.0|1.0||196|4.0|w
Gramona Pinoteamo 2017|Pinoteamo|2017|Penedès|Gramona|White|Pinot Noir, Pinot Gris, Pinot Blanc|16.85|3.0|3.0|1.0||196|4.0|w
Bodega Otazu Otazu Chardonnay 2022|Otazu Chardonnay|2022|Otazu|Bodega Otazu|Chardonnay|Chardonnay|10.95|3.3004045|3.0724165|1.2978936||3419|3.8|w
Aseginolaza & Leunda Txuria 2023|Txuria|2023|Navarra|Aseginolaza & Leunda|White|Viura|14.5|3.28|2.78|1.0||192|4.0|w
Telmo Rodriguez Gaba do Xil Blanco O Barreiro 2022|Gaba do Xil Blanco O Barreiro|2022|Valdeorras|Telmo Rodriguez|Godello|Godello|14.34|3.9931371|3.0843139|1.9721569||7406|3.8|w
Fefiñanes 1583 Albariño de Fefiñanes 2022|1583 Albariño de Fefiñanes|2022|Rías Baixas|Fefiñanes|Albariño|Albariño|26.05|3.6848035|1.8177079|1.4680659||3092|4.0|w
Agro de Bazán Granbazán Albariño Etiqueta Ámbar 2022|Granbazán Albariño Etiqueta Ámbar|2022|Rías Baixas|Agro de Bazán|Albariño|Albariño|16.8|3.6465576|1.7307068|1.6101611||8092|4.0|w
Ossian Quintaluna 2021|Quintaluna|2021|Castilla y León|Ossian|Verdejo|Verdejo|14.65|3.2920673|2.4892826|2.1935153||6149|3.8|w
Bodega Contador (Benjamín Romeo) Predicador Blanco 2018|Predicador Blanco|2018|Rioja|Bodega Contador (Benjamín Romeo)|Rioja White|Viura|22.9|3.230533|4.3153234|1.9922636||2521|3.9|w
Oriol Rossell Les Cerveres 2021|Les Cerveres|2021|Penedès|Oriol Rossell|White|Xarel-lo|22.9|3.0|3.0|1.245||184|4.0|w
Oriol Rossell Les Cerveres 2022|Les Cerveres|2022|Penedès|Oriol Rossell|White|Xarel-lo|21.38|3.0|3.0|1.245||184|4.0|w
D. Mateos La Mateo Tempranillo Blanco 2021|La Mateo Tempranillo Blanco|2021|Rioja|D. Mateos|Rioja White|Viura|20.5|3.2992706|4.105061|1.9001532||2123|4.0|w
Sedella Vidueños De Sedella Blanco De Guarda 2021|Vidueños De Sedella Blanco De Guarda|2021|Sierras de Málaga|Sedella|White|Moscatel|21.0|2.875|3.1|1.0||180|4.0|w
Dominio do Bibei Refu 2017|Refu|2017|Ribeiro|Dominio do Bibei|White|Treixadura|10.82|3.2763045|3.1818116|1.624855||180|4.0|w
Dominio do Bibei Refu 2020|Refu|2020|Ribeiro|Dominio do Bibei|White|Treixadura|13.0|3.2763045|3.1818116|1.624855||180|4.0|w
La Furtiva Vi de Vila Bianco 2023|Vi de Vila Bianco|2023|Catalunya|La Furtiva|White|Garnacha Blanca, Macabeu, Parellada|14.65|3.1200001|2.8860002|1.924||180|4.0|w
Belondrade Quinta Apolonia 2022|Quinta Apolonia|2022|Castilla y León|Belondrade|Verdejo|Verdejo|19.9|3.1825554|2.4959083|2.399638||5916|4.0|w
Arché Pagès Ull de Serp Finca La Closa - Macabeu 2022|Ull de Serp Finca La Closa - Macabeu|2022|Empordà|Arché Pagès|White|Macabeo|22.9|3.0|3.0|1.0||179|4.0|w
Marqués de Riscal Finca Montico Gran Vino de Rueda 2022|Finca Montico Gran Vino de Rueda|2022|Rueda|Marqués de Riscal|Verdejo|Verdejo|14.9|3.4521286|2.3145068|2.2481763||3297|3.8|w
Menade La Misión 2016|La Misión|2016|Castilla y León|Menade|Verdejo|Verdejo|26.9|3.0848894|2.4909205|2.241841||1152|4.1|w
Protos Verdejo Reserva 2019|Verdejo Reserva|2019|Rueda|Protos|Verdejo|Verdejo|19.85|3.0939083|2.6399164|2.1866899||545|3.9|w
Rezabal Rezabal Txakoli 2023|Rezabal Txakoli|2023|Getariako Txakolina|Rezabal|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|10.85|4.926275|2.9397268|1.1176744||3929|4.0|w
Bodegas Virgen de Galir Regueirón 2022|Regueirón|2022|Valdeorras|Bodegas Virgen de Galir|Godello|Godello|35.9|4.0|3.0|1.145||171|4.0|w
La Quinta Marchamalo Godello 2023|Marchamalo Godello|2023|Monterrei|La Quinta|Godello|Godello|19.01|4.0|3.0|1.0||169|4.0|w
Casa de Outeiro Godello 2022|Godello|2022|Ribeira Sacra|Casa de Outeiro|Godello|Godello|12.7|4.0|3.0|1.0||169|4.0|w
La Vicalanda Tempranillo Blanco 2022|Tempranillo Blanco|2022|Rioja|La Vicalanda|Rioja White|Viura|18.25|3.1071064|3.434264|1.6481218||168|4.0|w
El Celler d’en Marc Lalut Blanc de Noir 2022|Lalut Blanc de Noir|2022|Empordà|El Celler d’en Marc|White|Cabernet Sauvignon|10.54|2.7810204|3.3965304|1.0||167|4.0|w
Bodega de Bardos Rueda Verdejo 2023|Rueda Verdejo|2023|Rueda|Bodega de Bardos|Verdejo|Verdejo|7.1|3.410706|2.4145687|2.216609||4607|4.0|w
Mas de les Pereres Nunci Blanc 2016|Nunci Blanc|2016|Priorat|Mas de les Pereres|White|Garnacha Blanca, Macabeo|26.95|2.5487912|3.3169231|1.316923||164|4.0|w
Mixtura MIX Blanco 2020|MIX Blanco|2020|Galicia|Mixtura|White|Treixadura, Albariño|20.9|3.0|3.0|1.1957692||162|4.0|w
Pago Finca Élez Chardonnay Lías 2022|Chardonnay Lías|2022|Finca Élez|Pago Finca Élez|Chardonnay|Chardonnay|12.9|3.293168|2.980099|1.3485148||161|4.0|w
Palacio de Bornos La Caprichosa Verdejo 2022|La Caprichosa Verdejo|2022|Rueda|Palacio de Bornos|Verdejo|Verdejo|8.1|3.3909583|2.561405|2.302748||2376|4.0|w
Raúl Pérez Ultreia Godello 2021|Ultreia Godello|2021|Bierzo|Raúl Pérez|White|Godello|15.95|3.185511|3.2470026|1.142279||2994|4.0|w
Rueda Perez Jose Galo Verdejo 2022|Jose Galo Verdejo|2022|Rueda|Rueda Perez|Verdejo|Verdejo|4.55|3.3387198|2.2024655|2.4296048||2019|3.9|w
Javier Sanz Viticultor Sauvignon Blanc 2022|Sauvignon Blanc|2022|Rueda|Javier Sanz Viticultor|Sauvignon Blanc|Sauvignon Blanc|10.5|3.8544245|3.0848489|1.2869244||1720|4.0|w
Tampesta Neko Godello 2023|Neko Godello|2023|Tierra de León|Tampesta|White|Godello|9.8|3.46|3.5281982|1.58||155|4.0|w
La Caña Albarino 2022|Albarino|2022|Rías Baixas|La Caña|Albariño|Albariño|20.1|3.6686509|1.3943685|1.4693129||9123|3.9|w
Adega Ponte da Boga Blanco Lexítimo 2022|Blanco Lexítimo|2022|Ribeira Sacra|Adega Ponte da Boga|White|Lexítimo|21.2|3.0|3.0|1.0||150|4.0|w
Antonio Montero Autor 2021|Autor|2021|Ribeiro|Antonio Montero|White|Treixadura, Torrontes, Loureira, Albariño|9.3|3.1813333|3.3539164|1.015||1349|4.0|w
Adega Ponte da Boga Godello 2021|Godello|2021|Ribeira Sacra|Adega Ponte da Boga|Godello|Godello|12.2|3.812353|3.125|1.4894117||1051|3.8|w
Baron de Ley Tres Viñas Blanco Reserva 2020|Tres Viñas Blanco Reserva|2020|Rioja|Baron de Ley|Rioja White|Viura|13.9|3.2138474|4.401555|1.9278357||3510|4.1|w
Alonso & Pedrajo La Pequeñita Blanco Macerado 2019|La Pequeñita Blanco Macerado|2019|Rioja|Alonso & Pedrajo|Rioja White|Viura|27.5|3.401497|4.474312|1.4683832||144|4.0|w
Artuke Trascuevas 2022|Trascuevas|2022|Rioja|Artuke|Rioja White|Viura|27.2|3.633205|4.4939313|1.5696152||143|4.0|w
A Coroa Lias Godello 2019|Lias Godello|2019|Valdeorras|A Coroa|Godello|Godello|24.7|3.921212|3.1615152|1.1181818||639|4.1|w
